%steal,%user,%idle,%iowait,%nice,%system,kB_wrtn,kB_wrtn/s,tps,kB_read/s,kB_read
0.00,8.43,90.73,0.17,0.00,0.67,24.0,24.0,2.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.44,90.98,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.41,90.76,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.50,90.75,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.50,90.58,0.17,0.00,0.75,12.0,12.0,2.0,0.0,0.0
0.00,8.44,90.89,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.90,0.00,0.00,0.58,40.0,40.0,8.0,0.0,0.0
0.00,8.67,90.74,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.58,0.17,0.00,0.58,28.0,28.0,2.0,0.0,0.0
0.00,8.35,90.89,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.50,90.75,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.75,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.43,90.90,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.60,90.65,0.17,0.00,0.58,16.0,16.0,2.0,0.0,0.0
0.00,8.50,90.75,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.83,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.74,0.00,0.00,0.58,28.0,28.0,5.0,0.0,0.0
0.00,8.59,90.83,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.58,0.17,0.00,0.67,12.0,12.0,2.0,0.0,0.0
0.00,8.74,90.76,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.99,90.59,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.34,90.83,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.83,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.58,0.25,0.00,0.75,12.0,12.0,2.0,0.0,0.0
0.00,8.55,90.53,0.00,0.00,0.91,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.66,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.67,0.00,0.00,0.67,12.0,12.0,2.0,0.0,0.0
0.00,8.35,90.82,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.65,90.35,0.17,0.00,0.83,52.0,52.0,2.0,0.0,0.0
0.00,8.67,90.83,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.27,90.81,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.91,0.00,0.00,0.67,20.0,20.0,2.0,0.0,0.0
0.00,8.82,90.68,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.44,90.73,0.17,0.00,0.67,20.0,20.0,2.0,0.0,0.0
0.00,8.60,90.82,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.75,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.57,90.60,0.00,0.00,0.83,44.0,44.0,8.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.51,0.17,0.00,0.67,28.0,28.0,2.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.84,90.83,0.00,0.00,0.33,0.0,0.0,0.0,0.0,0.0
0.00,8.83,90.67,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.83,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.66,0.17,0.00,0.67,16.0,16.0,2.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.67,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.35,90.89,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.91,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.33,90.58,0.17,0.00,0.92,12.0,12.0,2.0,0.0,0.0
0.00,8.51,90.91,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.83,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.44,90.98,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.83,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.43,90.73,0.17,0.00,0.67,12.0,12.0,2.0,0.0,0.0
0.00,8.51,90.74,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.41,90.76,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.36,90.97,0.00,0.00,0.67,20.0,20.0,4.0,0.0,0.0
0.00,8.42,90.91,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.10,90.81,0.25,0.00,0.84,16.0,16.0,2.0,0.0,0.0
0.00,8.66,90.59,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.75,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.82,90.68,0.00,0.00,0.50,60.0,60.0,12.0,0.0,0.0
0.00,8.84,90.74,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.50,0.17,0.00,0.75,12.0,12.0,2.0,0.0,0.0
0.00,8.26,90.83,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.83,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.50,90.67,0.00,0.00,0.83,56.0,56.0,9.0,0.0,0.0
0.00,8.26,90.91,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.82,90.43,0.17,0.00,0.58,36.0,36.0,2.0,0.0,0.0
0.00,8.60,90.81,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.65,90.52,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.83,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.75,90.67,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.43,90.73,0.17,0.00,0.67,72.0,72.0,2.0,0.0,0.0
0.00,8.99,90.60,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.83,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.68,90.82,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.56,90.61,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.60,90.81,0.17,0.00,0.42,12.0,12.0,2.0,0.0,0.0
0.00,8.76,90.74,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.18,90.90,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.82,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.84,90.83,0.00,0.00,0.33,0.0,0.0,0.0,0.0,0.0
0.00,8.33,90.51,0.17,0.00,1.00,12.0,12.0,2.0,0.0,0.0
0.00,8.59,90.83,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.75,90.75,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.74,0.00,0.00,0.75,12.0,12.0,2.0,0.0,0.0
0.00,8.40,90.68,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.50,0.25,0.00,0.67,20.0,20.0,2.0,0.0,0.0
0.00,8.42,90.75,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.67,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.67,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.83,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.43,90.73,0.17,0.00,0.67,12.0,12.0,2.0,0.0,0.0
0.00,8.56,90.61,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.83,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.35,90.89,0.00,0.00,0.75,44.0,44.0,8.0,0.0,0.0
0.00,8.42,90.83,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.58,0.17,0.00,0.50,28.0,28.0,2.0,0.0,0.0
0.00,8.75,90.67,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.83,90.75,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.67,0.00,0.00,0.67,92.0,92.0,20.0,0.0,0.0
0.00,8.34,90.83,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.60,90.65,0.17,0.00,0.58,24.0,24.0,2.0,0.0,0.0
0.00,8.42,90.75,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.82,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.75,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.50,90.83,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.57,0.17,0.00,0.75,12.0,12.0,2.0,0.0,0.0
0.00,8.65,90.61,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.19,90.89,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.90,90.60,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.68,90.90,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.50,90.67,0.17,0.00,0.67,12.0,12.0,2.0,0.0,0.0
0.00,8.68,90.82,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.74,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.67,0.00,0.00,0.67,12.0,12.0,2.0,0.0,0.0
0.00,8.58,90.67,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.75,90.50,0.17,0.00,0.58,16.0,16.0,2.0,0.0,0.0
0.00,8.67,90.83,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.67,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.73,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.97,90.53,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.75,90.58,0.17,0.00,0.50,12.0,12.0,2.0,0.0,0.0
0.00,8.26,90.98,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.66,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.33,90.75,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.67,0.00,0.00,0.75,36.0,36.0,8.0,0.0,0.0
0.00,8.67,90.58,0.25,0.00,0.50,28.0,28.0,2.0,0.0,0.0
0.00,8.51,90.82,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.65,90.68,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.67,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.83,0.00,0.00,0.58,20.0,20.0,2.0,0.0,0.0
0.00,8.51,90.65,0.17,0.00,0.67,24.0,24.0,2.0,0.0,0.0
0.00,8.58,90.67,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.83,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.67,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.35,90.82,0.00,0.00,0.83,28.0,28.0,5.0,0.0,0.0
0.00,8.34,90.66,0.17,0.00,0.83,12.0,12.0,2.0,0.0,0.0
0.00,8.76,90.83,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.83,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.75,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.90,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.57,90.43,0.17,0.00,0.83,12.0,12.0,2.0,0.0,0.0
0.00,8.26,90.90,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.35,90.82,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,9.00,90.67,0.00,0.00,0.33,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.75,0.00,0.00,0.83,12.0,12.0,2.0,0.0,0.0
0.00,8.51,90.66,0.17,0.00,0.67,20.0,20.0,2.0,0.0,0.0
0.00,8.50,90.67,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.51,90.98,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.42,90.74,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.75,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.51,0.17,0.00,0.75,12.0,12.0,2.0,0.0,0.0
0.00,8.99,90.59,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.83,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.83,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.66,90.67,0.00,0.00,0.67,44.0,44.0,8.0,0.0,0.0
0.00,8.51,90.65,0.17,0.00,0.67,28.0,28.0,2.0,0.0,0.0
0.00,8.42,90.91,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.82,0.00,0.00,0.42,0.0,0.0,0.0,0.0,0.0
0.00,8.75,90.67,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.76,90.74,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.72,90.37,0.25,0.00,0.66,16.0,16.0,2.0,0.0,0.0
0.00,8.67,90.74,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.41,90.67,0.00,0.00,0.92,0.0,0.0,0.0,0.0,0.0
0.00,8.49,90.76,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.67,0.00,0.00,0.75,20.0,20.0,1.0,0.0,0.0
0.00,8.86,90.81,0.17,0.00,0.17,20.0,20.0,2.0,0.0,0.0
0.00,8.49,90.67,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.83,90.67,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.58,90.75,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.41,90.51,0.17,0.00,0.92,12.0,12.0,2.0,0.0,0.0
0.00,8.34,90.83,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.67,90.75,0.00,0.00,0.58,0.0,0.0,0.0,0.0,0.0
0.00,8.52,90.98,0.00,0.00,0.50,0.0,0.0,0.0,0.0,0.0
0.00,8.10,90.98,0.00,0.00,0.92,12.0,12.0,2.0,0.0,0.0
0.00,8.58,90.51,0.17,0.00,0.75,16.0,16.0,2.0,0.0,0.0
0.00,8.66,90.59,0.00,0.00,0.75,0.0,0.0,0.0,0.0,0.0
0.00,8.49,90.67,0.00,0.00,0.83,0.0,0.0,0.0,0.0,0.0
0.00,8.59,90.74,0.00,0.00,0.67,0.0,0.0,0.0,0.0,0.0
0.00,8.65,90.61,0.00,0.00,0.75,28.0,28.0,5.0,0.0,0.0
0.00,8.35,90.57,0.17,0.00,0.92,12.0,12.0,2.0,0.0,0.0
