time,L1-icache-load-misses,branch-misses,branches,instructions
66.011448438,14726058,1191275,579620644,5050305662
67.011607146,14720436,1188380,580228593,5056836443
68.011760793,14740977,1182169,580583237,5061291834
69.011933787,14619049,1173213,573642528,4997177078
70.012092728,14735070,1177056,578543226,5046244662
71.01226829,14791113,1183517,580302313,5061214093
72.012431243,14777395,1190768,582254125,5078183523
73.012591427,14842778,1200459,579793739,5048963804
74.012750586,14746265,1181054,580510235,5061645908
75.012948771,14757160,1185752,580026708,5055360461
76.013125642,14763817,1189659,581223561,5071673080
77.013315251,14773470,1162767,578418186,5041730270
78.013483258,14716845,1185208,579389484,5052299863
79.013650525,14712586,1191392,578404443,5040883291
80.013833379,14702753,1185112,577616719,5036231825
81.01401069,14721280,1180067,578705959,5046708831
82.014170149,14732803,1187073,581553383,5072434645
83.014327216,14728537,1188061,578261039,5039279474
84.014490512,14685136,1181130,577767269,5040456457
85.0146608,14688934,1175619,576438955,5024822038
86.014824945,14682570,1174908,576411412,5025180001
87.015000782,14657552,1172611,575646302,5021220675
88.015170063,14672579,1167869,576585863,5027195741
89.015334887,14679816,1189410,577539328,5033102387
90.015502694,14734456,1178453,577114501,5033484391
91.015670356,14711114,1184129,578906488,5049200087
92.015858181,14664104,1188842,578106697,5043091304
93.016026823,14759323,1193987,579775342,5054500101
94.016203834,14706333,1178991,576586885,5027196971
95.01637524,14654550,1167800,576553331,5028648238
96.016540243,14706719,1189182,580691291,5065125718
97.0167069,14738922,1187927,578341437,5040844534
98.016872807,14755821,1180984,578856044,5047462556
99.017059043,14770618,1181110,578524405,5044194700
100.017225927,14784275,1196970,578580692,5042508424
101.017392835,14726099,1180673,579299390,5051675243
102.017620858,14737180,1155238,579299786,5049581667
103.017787453,14789330,1192083,579810618,5054922668
104.017954535,14701694,1185171,579407644,5054361130
105.018135378,14702789,1181407,575987679,5021994710
106.018304804,14716406,1199843,582044335,5079232629
107.018482331,14627552,1203753,581278215,5068292976
108.018657563,14581798,1184640,580511975,5064278506
109.018821216,14634644,1191989,582079645,5078586076
110.018995068,14652151,1179069,580766367,5063849078
111.019179327,14600600,1177126,576337479,5021603519
112.019341409,14594315,1182847,578549726,5041576627
113.01951059,14591863,1180645,577635640,5033922202
114.019737117,14625414,1175522,580349812,5062021361
115.019904152,14579913,1174110,578496966,5044369072
116.020068283,14597149,1192559,580407306,5062899068
117.020247401,14588334,1172644,580188563,5059911900
118.020432745,14674792,1188972,581808478,5071503783
119.02059817,14621301,1187747,579338654,5050117973
120.020762953,14653651,1193728,578652475,5041245317
121.020931338,14645544,1195176,581764183,5073614026
122.021108449,14590735,1165051,578210171,5040367711
123.021301333,14662961,1178349,582975992,5086662848
124.021469676,14720458,1168394,576337340,5021214071
125.021634546,14739426,1186130,580056342,5060765620
126.021798095,14713556,1181996,579266810,5044687085
127.021965099,14708810,1178460,579463879,5051861589
128.022132387,14740632,1191326,580531896,5058285797
129.022314458,14701513,1176655,577240705,5033685292
130.022485839,14723762,1167114,577108184,5029806977
131.022668795,14695746,1174933,578732499,5047976287
132.022833723,14701245,1165151,577197420,5029936782
133.022995638,14709327,1177164,578090834,5038272393
134.023173899,14710689,1166679,578902169,5047485714
135.023351319,14788562,1185795,580514897,5056672156
136.023522302,14732869,1171975,579756036,5053303544
137.023688395,14781199,1193112,580642885,5060006664
138.023870214,14664914,1181729,578964367,5050650544
139.024037919,14669631,1181706,581278992,5074397585
140.024207281,14652369,1157631,577910610,5040394420
141.024385016,14685590,1158674,579207422,5053777345
142.024553952,14823531,1185499,580874305,5064708002
143.024720588,14740717,1175493,578006302,5041243078
144.024897654,14771920,1178737,577782385,5034019641
145.025061008,14780644,1180340,579462264,5051636488
146.025227351,14750560,1181987,578998195,5047427204
147.025406711,14737116,1193244,580045190,5055806342
148.025586186,14718810,1190494,580161277,5057017877
149.025753354,14709493,1175436,574344949,5001410396
150.025917593,14727217,1180275,577634157,5030060823
151.026084952,14751172,1187881,579911411,5053974301
152.026251534,14726265,1185913,581495329,5075480014
153.026441624,14684550,1174181,577744755,5033774271
154.026609405,14713557,1182805,579641011,5055294970
155.026776256,14694366,1184779,579176162,5048697743
156.026999493,14671192,1177185,577167625,5032561144
157.02716457,14708305,1183862,578423724,5040587435
158.027329018,14732998,1180355,579345195,5053314929
159.027506563,14699312,1183124,580843303,5065407120
160.027675083,14693708,1176372,576310852,5025781597
161.027841667,14716797,1174234,580846389,5070164837
162.028023113,14762779,1203279,580739299,5059218566
163.028195353,14680544,1171449,579361075,5052032322
164.028359897,14711676,1183057,580920966,5065333343
165.028543743,14677131,1183672,579324714,5051584442
166.028707861,14688561,1175877,577137084,5029828745
167.028878052,14645300,1171805,577896415,5040306449
168.029062868,14737206,1184523,580800082,5063178144
169.029235038,14615115,1164077,574845882,5013647757
170.029398722,14769633,1180773,580087681,5058805853
171.029580532,14664509,1172695,578347925,5042914354
172.029755422,14745550,1188746,578864022,5043179928
173.029928396,14733896,1173273,579435649,5047979797
174.030097765,14688736,1159775,578983960,5047227114
175.030270122,14661007,1156858,581189429,5069023954
176.030442711,14709974,1185184,578889614,5043145141
177.030637538,14707812,1182862,578528513,5043075462
178.030807185,14678298,1177574,576190019,5020820766
179.031045493,14672134,1168220,578204455,5046566228
180.03121391,14702764,1181565,578570830,5042245172
181.031379652,14644968,1180564,578259352,5041554109
182.03154331,14688629,1172502,579355947,5052413886
183.031741591,14745937,1188763,581405873,5070419459
184.031911507,14641633,1165858,575141280,5010503728
185.032078144,14623674,1171066,579482576,5058671547
186.032241721,14689234,1172350,578826022,5047543004
187.032409331,14733309,1176180,578575219,5042779864
188.032573254,14690652,1166480,576469963,5025032324
189.032737964,14721700,1183579,582844228,5085880220
190.03290749,14733352,1185997,580764282,5063335572
191.033086938,14684132,1169768,577904571,5035200613
192.033247526,14708531,1171350,578160047,5041234158
193.033414049,14695506,1170777,579192287,5050566341
194.033579029,14723406,1180698,578862211,5044274466
195.033756693,14744419,1176470,579491410,5052483274
196.033922482,14682183,1177116,578743662,5047177490
197.034096419,14687391,1169692,578190050,5038654351
198.034267023,14708303,1171339,577791532,5033626261
199.03444401,14700900,1175068,577654456,5033551926
200.034608621,14709215,1172889,578775854,5043728891
201.034792256,14665865,1158975,578353498,5044391685
202.034956963,14713609,1181636,578244602,5040808442
203.03511979,14674993,1176193,577782855,5036321392
204.035285078,14649655,1178732,577990790,5038411264
205.035449427,14699900,1169868,577218490,5030210048
206.035613494,14693708,1174983,580969646,5068168107
207.035797916,14686819,1176610,580490559,5062430456
208.03596337,14693089,1154784,578812651,5043219169
209.036128216,14719457,1175962,578066783,5037444719
210.036293243,14676525,1168514,578511857,5041063686
211.03646063,14683291,1167491,578959736,5048538398
212.036630732,14753686,1170252,577144656,5028181717
213.036809357,14698703,1158149,571591872,4977326034
214.036995333,14756158,1174001,577681638,5035420803
215.037159368,14735565,1175201,578412625,5041362348
216.037324065,14761330,1180800,579757564,5056564676
217.037492315,14729788,1183211,580049951,5059145485
218.037654776,14719872,1183715,580305947,5057471891
219.03783332,14702024,1184310,579504096,5051528932
220.037997299,14659351,1182245,581148687,5065309619
220.331280291,3652016,1565459,212800876,1528029789
