time,cache-references,mem-loads,cache-misses,mem-stores,instructions
144.028645977,19268836,0,8749684,114796631,5040816376
145.02885249,19293878,0,8768980,115234886,5049872687
146.029044348,19232705,0,8750163,114844550,5039792005
147.029251236,19262568,0,8767840,115139346,5051270528
148.029443988,19325659,0,8758661,115729036,5049382248
149.02964072,19134604,0,8695608,114507305,5003028839
150.029830571,19230300,0,8702414,114746027,5015208734
151.03003993,19338598,0,8803434,115661923,5067997072
152.030232352,19328940,0,8770545,114752972,5049522121
153.03043539,19300998,0,8744511,114981472,5031358640
154.030627733,19285515,0,8771904,114771495,5054841227
155.030820584,19264001,0,8741431,114881358,5033112319
156.031009454,19257203,0,8760926,114569746,5047971788
157.031206859,19249224,0,8726779,114523439,5019155992
158.031406407,19357572,0,8778094,114733387,5051031596
159.031615129,19253206,0,8741055,115043860,5045955455
160.031806377,19221814,0,8756054,113869622,5040804479
161.031998735,19312179,0,8755961,114495894,5039931721
162.032192197,19353105,0,8789626,115567110,5064710349
163.032400401,19339590,0,8743703,114748617,5034427741
164.032594196,19326199,0,8779817,115321151,5059696402
165.032784548,19273054,0,8741535,114929486,5037341154
166.032975071,19290187,0,8745556,114544880,5034898163
167.03317005,19277963,0,8738840,114196037,5031398043
168.033373024,19297349,0,8761666,115234388,5045204670
169.033580329,19182205,0,8712643,113589403,5014349889
170.033778068,19339083,0,8767635,114739964,5047183289
171.033969069,19237678,0,8758956,114703419,5037962108
172.034172587,19287294,0,8754775,115051777,5037555045
173.034361643,19360236,0,8774397,115406383,5051286537
174.034554311,19292889,0,8730371,114681209,5026187875
175.034784391,19291682,0,8783696,115113119,5064342423
176.034982169,19277472,0,8744149,115362102,5038059865
177.035199849,19328866,0,8764647,114750536,5034785775
178.035399591,19228362,0,8732105,114645109,5034864808
179.035589929,19195123,0,8719284,113756504,5024920756
180.035776191,19269665,0,8738430,114660450,5033346111
181.035996305,19230281,0,8741808,114471057,5037416440
182.036188302,19216275,0,8744609,114702380,5039450213
183.036377347,19418168,0,8814806,115387611,5074706909
184.036584729,19164319,0,8700963,113952557,5007574818
185.036776434,19245677,0,8763500,114321187,5045688183
186.036964943,19311129,0,8773809,114564188,5055224591
187.037151562,19214585,0,8738187,114678710,5032187820
188.037339425,19154313,0,8737764,114259480,5030421799
189.037529457,19262723,0,8776714,115156605,5057737890
190.03771664,19415642,0,8823324,115589205,5084091938
191.037919725,19224138,0,8705505,114715240,5019177388
192.038110105,19272786,0,8762845,114658022,5048698353
193.038299005,19199872,0,8744105,114733739,5038637951
194.038487078,19325879,0,8776875,115589381,5055760747
195.038683227,19240839,0,8729990,114747213,5030256151
196.038895328,19309951,0,8772600,114952042,5058137513
197.039098457,19257395,0,8735391,114654355,5034912814
198.039289778,19238000,0,8750791,114901851,5041397972
199.039479016,19255543,0,8711407,115063651,5019786093
200.039670415,19211593,0,8730012,114725399,5030620985
201.039875647,19207883,0,8736102,114297516,5029416129
202.040069044,19306230,0,8775016,114916223,5052182243
203.04027275,19215302,0,8726856,114737435,5024667524
204.040464888,19195346,0,8743196,114520906,5035526464
205.040652197,19263785,0,8733940,114971323,5025245607
206.040841318,19333984,0,8795089,114960203,5065176039
207.041031112,19333558,0,8803069,114970584,5065013749
208.041232421,19287066,0,8732958,115072394,5031394684
209.041434405,19306760,0,8751884,114852736,5033626571
210.041629896,19165458,0,8719130,114832834,5020019031
211.041826284,19329155,0,8788473,115417350,5067222071
212.042016692,19156952,0,8700809,114280911,5007489069
213.042208277,19060564,0,8666857,113489727,4990157764
214.04240366,19227143,0,8730897,114556026,5024694020
215.042606806,19248750,0,8770199,114972687,5051231788
216.042798284,19268310,0,8766836,114987365,5048627630
217.042988241,19388064,0,8806963,114944035,5066166909
218.043178452,19322232,0,8751805,115014201,5035637971
219.043371941,19353874,0,8801602,114997297,5068271567
220.04359309,19322662,0,8776489,115396845,5059474721
220.497907974,9861251,0,3650206,58337487,2350347794
