time,r01c2,FP Instructions,SSE Instructions,instructions
69.010587926,5405574169,10504838,0,4997393942
70.010742741,5460177308,10528361,0,5049495265
71.010880999,5456230474,10523486,0,5045252640
72.011072613,5482796316,10541086,0,5070280670
73.011236381,5466649816,10548091,0,5054186855
74.011391206,5454742469,10529304,0,5043682907
75.011552623,5449898065,10524679,0,5039004664
76.011710356,5491435458,10573768,0,5078866039
77.01188169,5445750218,10531729,0,5035237986
78.012058701,5452502531,10521955,0,5041760535
79.012221852,5435735584,10490057,0,5026251944
80.012376563,5435235768,10489627,0,5025442969
81.012534117,5447298256,10491697,0,5037749418
82.012691562,5478381517,10523222,0,5066161101
83.012845618,5464910924,10544892,0,5053581402
84.013019942,5422851176,10502816,0,5014107801
85.013178393,5441788136,10528187,0,5032013019
86.013334779,5441228998,10493670,0,5031854013
87.013490487,5408231965,10518211,0,5001237516
88.013642015,5413554431,10483006,0,5004958279
89.013805408,5440843570,10476209,0,5031424612
90.013979443,5432045224,10520278,0,5023042946
91.014138728,5450536316,10483482,0,5040521527
92.014305155,5440440568,10483308,0,5030901157
93.014465038,5468536042,10520647,0,5056871504
94.014623072,5435931516,10496446,0,5026896591
95.014779421,5415635464,10490781,0,5008044645
96.014951995,5456584321,10498549,0,5046044486
97.015111954,5443377172,10474891,0,5033123855
98.015261418,5436967499,10545024,0,5027261402
99.015419633,5468367635,10544474,0,5056919448
100.015556693,5437602647,10510484,0,5027156972
101.015700897,5453191256,10505835,0,5042635753
102.015862521,5433264258,10485965,0,5023677533
103.016034531,5480744962,10521833,0,5068638382
104.016205675,5440615588,10492141,0,5031053766
105.016364126,5440193741,10538205,0,5029983982
106.016517051,5476575286,10507296,0,5065475050
107.016672918,5459059718,10525613,0,5048408915
108.016828381,5451130949,10494373,0,5040755699
109.016974733,5479486799,10562085,0,5067522873
110.01711172,5444452156,10549145,0,5042483080
111.017250605,5426456571,10501727,0,5032274267
112.017388077,5443532506,10554807,0,5047191988
113.017537648,5432929511,10524478,0,5037862680
114.017698313,5428862282,10509495,0,5029550208
115.017838508,5441686140,10510928,0,5046448227
116.017976627,5436010964,10531680,0,5041060776
117.018116566,5445209129,10531343,0,5040970442
118.018260428,5467650022,10502204,0,5056574727
119.018416211,5423557653,10527293,0,5013727166
120.018583394,5455138293,10531514,0,5043958681
121.018734746,5458459574,10493209,0,5047512351
122.018886604,5452246500,10506362,0,5042336117
123.019058664,5466554282,10531544,0,5054453813
124.019208711,5446790155,10536452,0,5037209879
125.0193628,5445845298,10499777,0,5036606862
126.019531682,5470301965,10552270,0,5057741073
127.01969225,5443148872,10523328,0,5033317491
128.019842408,5450695273,10514335,0,5039582079
129.020000773,5438567446,10529638,0,5028789289
130.020150077,5443652243,10531861,0,5033725353
131.020309011,5448963722,10500575,0,5039612432
132.020470704,5407743390,10497412,0,4999194702
133.020628311,5459899796,10512199,0,5049209723
134.020788669,5442548158,10523783,0,5032618270
135.020944479,5461853091,10513935,0,5050519586
136.021146789,5455740580,10557022,0,5044683325
137.021317465,5458855543,10540380,0,5046504751
138.021543773,5475753232,10542290,0,5064165363
139.021697508,5455050736,10510750,0,5045238017
140.021905544,5453225862,10493793,0,5043382398
141.022063345,5455853923,10535351,0,5045536092
142.0222182,5465053719,10501464,0,5054039128
143.022374732,5453541419,10513365,0,5043006681
144.022536094,5430778471,10482928,0,5021464417
145.022700112,5453442743,10524680,0,5042440845
146.022854492,5424856958,10529445,0,5015237696
147.022999414,5467217593,10489412,0,5056232999
148.023157407,5449112604,10525272,0,5037746318
149.023319816,5427903748,10517255,0,5018147455
150.023482217,5413486243,10468613,0,5004461648
151.02364171,5488155458,10510038,0,5075806690
152.023798023,5471154421,10536844,0,5059254479
153.023961446,5462873070,10535556,0,5051551638
154.024119238,5448260011,10523334,0,5038155076
155.024286108,5456014618,10505271,0,5044801078
156.024441133,5442618725,10501107,0,5032400083
157.024598896,5444367819,10528508,0,5034293951
158.024756414,5460475891,10526157,0,5049588050
159.024921818,5468913436,10527741,0,5057206582
160.025071569,5432048883,10512769,0,5023573650
161.02521182,5468977424,10535721,0,5058382401
162.025374383,5456671256,10507477,0,5045114036
163.025549955,5452764127,10561188,0,5042089672
164.025713424,5470205494,10523279,0,5058426187
165.025870184,5460148684,10495958,0,5049382757
166.026027987,5448343976,10504869,0,5037998384
167.026183659,5431763022,10498998,0,5022715742
168.026361742,5476506422,10530925,0,5064526312
169.026520695,5439296617,10507412,0,5030133391
170.026677404,5428491986,10507237,0,5019414847
171.02683567,5471703363,10510203,0,5060405987
172.026993485,5449212406,10528986,0,5038173025
173.0271629,5441280284,10531167,0,5030451542
174.027316849,5436339754,10542366,0,5026007206
175.027475999,5485786443,10501856,0,5074185197
176.027633999,5439744392,10517916,0,5028842009
177.027791234,5470020604,10527446,0,5058598108
178.02794922,5425941684,10518432,0,5016555753
179.028111988,5446920994,10502111,0,5037153161
180.028289142,5438345405,10519022,0,5029083358
181.02844807,5447183864,10497145,0,5037283085
182.028614669,5447309930,10487848,0,5037295597
183.02878692,5469148249,10511258,0,5057742785
184.028949834,5428998334,10524506,0,5019552069
185.02910295,5462448053,10529733,0,5052040071
186.029263284,5468111344,10516150,0,5057204065
187.02941535,5451353261,10518437,0,5040505673
188.029566751,5426413447,10501360,0,5017898334
189.029722877,5485410790,10516719,0,5073544312
190.029910158,5491139166,10539697,0,5078116636
191.030050156,5454482528,10513284,0,5043481609
192.030213733,5451447394,10531275,0,5040938729
193.030357076,5453046918,10505456,0,5042661869
194.030510954,5469921576,10545917,0,5057691854
195.03065349,5437511105,10553797,0,5027118148
196.03079761,5472802630,10534243,0,5060973848
197.030940581,5459601275,10513489,0,5048335561
198.03108943,5454743950,10544861,0,5043793948
199.031253796,5428430232,10517976,0,5018372251
200.031395993,5458312568,10574718,0,5047013184
201.031538743,5460198779,10564875,0,5049228880
202.031681289,5460581568,10536476,0,5049313585
203.031822386,5450239846,10543660,0,5039657187
204.031982735,5454321236,10541202,0,5043183288
205.032125407,5454124607,10532012,0,5043119136
206.03227906,5475844193,10545805,0,5064404638
207.032421177,5471982384,10512266,0,5059933065
208.032561917,5458258671,10553984,0,5046832042
209.032711651,5443300538,10520421,0,5032994092
210.032877711,5480176166,10543064,0,5067849322
211.033020693,5466069954,10539364,0,5053915754
212.033163585,5444933296,10519052,0,5034702526
213.033311229,5384825520,10519725,0,4977503658
214.033475426,5445839106,10533624,0,5035481141
215.033617331,5480015602,10556115,0,5067934582
216.033778708,5453998124,10511533,0,5043358964
217.033924702,5499700303,10586053,0,5086710225
218.03407823,5456150564,10510862,0,5045052637
219.034229914,5474757714,10508130,0,5063590607
220.034370878,5479235926,10535588,0,5066872471
220.584142599,3016150858,5398501,0,2838490219
